class,tweet
1,"['refuse', 'rt', '@lxrdlvndxn', ':', 'damn', 'bitches', 'always', 'talking', 'shit', 'draya', '!']"
1,"['refuse', 'raise', 'child', 'bitch', 'ass', 'country', '.']"
1,"['remember', '2', 'friends', 'jelly', 'rt', '@mike_got_hoes', ':', 'bitch', 'tell', 'shit', 'bruh', 'http://t.co/kz3eij4ugm']"
2,"['remember', 'laying', 'hospital', 'bed', 'shot', 'ranting', 'coconut', 'shrimp', 'trash', '.']"
1,"['remember', '&', 'duddy', 'arguing', '&', 'gon', 'say', '""', 'shut', 'bitch', ""that's"", 'raped', '!', '!', '!', '""', '😂', '😭', '😂', '😭', 'childish']"
2,"['remember', 'va', 'tech', 'band', 'called', 'us', 'planet', 'apes', '.', 'ready', 'flip']"
1,"['remember', 'bitches', 'lmaoo']"
1,"['remember', 'milz', 'drunk', 'ass', 'fell', 'asleep', 'playing', 'gears', 'smh', '.', 'fag']"
1,"['remember', 'bitches', 'wouldnt', 'let', 'nigga', 'fuck', 'like', '3', 'months', '3', 'days']"
1,"['remember', '""', 'watch', ',', 'cooties', '!', '""', ',', '""', 'stay', 'away', 'hoe', ',', 'herpes', '.', '""']"
1,"['remember', 'lil', 'bitch', 'caught', 'slippin', 'n', 'get', 'ina', 'car', '2', 'mins', 'later', ""i'm"", 'lookin', 'nigga', 'holdin', 'gun', 'face', '.']"
2,"['rescued', 'baby', 'bird', '🐣', 'http://t.co/ad7yy4cuqt']"
1,"['respect', 'nigga', 'tell', 'got', 'bitch', ',', 'fall', 'fuck', 'back', 'hating', '💯']"
1,"['ride', 'around', '#notint', ',', 'bitches', 'see', '😎', '😊', '💁', '#jetlife', '✈', '️']"
1,"['roll', 'blunt', 'better', 'bitches', 'havana', '!', 'cause', ""i'm"", 'king', 'round', '!']"
2,"['said', 'middle', 'school', 'days', 'ghetto', 'way', 'people', '...', '—', 'impress', 'go', '...', 'http://t.co/qypvikcrfy']"
1,"['salute', 'hoes', 'kno', 'places', '...', 'bitches', 'miss']"
1,"['saw', 'many', 'basic', 'bitches', 'picking', 'school', 'schedule', 'kinda', 'wanted', 'throw', 'tbh', '.']"
1,"['say', 'k.michelle', 'manly', 'act', 'like', 'lady.she', ""'"", 'foul', 'mouth', 'violent', '.', ""i'll"", 'beat', 'bitch', '.']"
1,"['say', 'fuck', 'niggas', 'bitch', 'im', 'need', '👊']"
1,"['say', 'smash', 'panomera', 'buy', 'new', 'one', 'hoe']"
1,"['say', 'big', 'fat', 'line', 'meth', 'finale', '...', 'come', 'pussies', ':p', '#goodbyebreakingbad']"
1,"['see', 'real', 'nicca', 'look', 'mirror']"
1,"['see', 'bitches', ""ain't"", 'nun', ',', 'trotin', '&', 'thotin', '😂']"
1,"['see', 'hoes']"
1,"['see', 'thru', 'fake', 'bitches', '&', 'niggas', '.']"
2,"['see', 'u', 'jigga', '!', '!', '!', 'hillary', '$', 'wankin']"
2,"['see', 'ya', 'big', 'boi', 'oreo', ""v's""]"
1,"['see', 'fuck', 'bitches', '.', 'fuck', 'bitches', 'also', '.']"
1,"['see', 'tweets', 'bitch', '!', 'lmfao', 'rt', '@darealquitam', ':', 'von', 'kick', 'curb', 'call', 'n', 'curse', 'ass']"
1,"['seen', 'scooby', 'hoe', 'niggas', 'gardens', '😂', '😂', '😂']"
2,"['sho', 'miss', 'uncle', 'tom']"
1,"['shoot', 'pussy', ',', 'bust', 'pussy', ""i'm"", 'cuming', 'sooooooooooon']"
1,"['shot', 'stripper', 'hoes', 'keep', 'stealing', 'tacos', '.', 'http://t.co/tq1ies1jlg']"
1,"['jail', 'crime', 'hoe', 'kill', 'beats']"
1,"['nigga', 'bitch', 'texting', 'right', '💯', '💯', '💯']"
1,"['gt', 'scurl', 'on.deez', 'hoes']"
1,"['probs', 'shave', 'spic', 'stash', 'soon', ',', 'kinda', 'getting', 'hand']"
2,"['start', 'wearing', 'beanies']"
1,"['fought', 'popped', 'talking', 'u', 'need', 'two', 'hits', 'bitch', 'please']"
1,"['thrown', 'whole', 'roll', 'pennies', 'made', 'month', 'bitch', '.']"
2,"['show', 'like', 'jeffersons', '.', 'dat', 'george', 'make', 'wanna', 'open', 'dry', 'cleaning', 'stow', 'call', 'da', 'white', 'folk', 'honkey']"
1,"['show', 'love', 'everybody', 'joe', 'time', 'hate', 'stuck', 'people', 'thats', 'hoe', 'shit']"
1,"['slam', 'duunkk', 'hoes', 'cuz', ""can't"", 'lay']"
1,"['slept', 'good', 'thenna', 'bitch', 'tho']"
1,"['smell', 'smell', 'smell', ',', 'pussy']"
1,"['smoke', 'fat', 'pound', 'grass', ',', 'fall', 'ass', ',', 'faster', 'fat', 'bitch', 'sat', 'fast', '.']"
1,"['smoke', 'lot', 'weed', 'keep', 'bitches', 'mind']"
1,"['snorted', 'shit', 'girls', 'presence', 'dude', 'lmao', 'coke', 'head', 'bitches', '..']"
1,"['sound', 'retarded', 'learning', 'quickly', '!', '@tyler_yost', 'http://t.co/4vqh4zbwml']"
1,"['spend', 'money', 'weed', 'clothes', 'n', 'food', 'hoes']"
1,"['spent', 'whole', '4th', 'lookin', 'hoes', '..', 'missed', 'fireworks', 'realized', 'hoes', '..', '#allbad']"
1,"['spy', 'couple', 'thirsty', 'hoes', 'insta', '.']"
1,"['stalk', ""bf's"", 'insta', 'follow', 'girl', 'flirts', '.', 'scare', 'bitches']"
1,"['start', 'garfield', 'monday', '..', 'yeahhhhhh', 'lil', 'bitch', '😎', '😎', '😎']"
1,"['stay', 'away', 'bitches', 'insecure', ',', ""wild'ning"", 'public', 'say', ""i'm"", 'immature', '.']"
1,"['still', ""can't"", 'get', 'retards', 'going', 'ape', 'shit', 'iphone', '5', ',', 'makes', 'sense', 'whats', 'ever', '.']"
2,"['still', ""can't"", 'understand', 'dump', 'trash', 'ocean', '.', 'pretty', 'big', ""it'd"", 'surely', 'cheaper', 'launching', 'space', '.']"
1,"['still', 'hate', 'bitches', '#dmv', '#californiadmv', ',', 'miserable', 'hoes']"
1,"['still', 'see', 'plenty', 'basic', 'bitches', 'iphone', '4s', '.']"
0,"['still', 'think', 'snap', 'chat', 'faggots', 'high', 'schoolers']"
1,"['stopped', 'snapping', 'women', 'calling', 'bitches', '.']"
1,"['support', 'niggaz', 'bitches', 'dope', 'shit', 'west', 'side', 'city', 'la']"
1,"['swear', 'care', 'everything', 'else', 'bitches', '👋', '✌', '️', '.']"
1,"['swear', 'got', 'shit', 'make', 'bitches', 'go', 'insane']"
1,"['swear', 'hate', 'im', 'somewhere', 'woman', 'catches', 'rubberband', 'clearly', 'says', 'kappa', 'alpha', 'psi', 'ask', 'kappa', '.', 'yes', 'bitch', 'lol']"
1,"['swear', 'heard', 'bitch', 'creak']"
1,"['swear', 'needa', 'go', 'n', 'go', 'back', 'old', 'bitches', 'think', 'game', 'apparently', '.', ""let's"", 'real', '!']"
1,"['swear', 'worry', ""nothing's"", '.', 'keep', 'bitch', 'radar', '...', ""i'm"", 'gay', '...', '🆗']"
1,"['swear', 'newnan', 'utilities', 'gettin', 'nicca', '..', 'bout', 'start', 'reading', 'damn', 'meter']"
1,"['swear', 'nicca', 'sleep', 'im', '..', 'tired', 'fuk', '!']"
1,"['swear', ""ain't"", 'nothing', 'worse', 'bad', 'bitch', 'lost']"
1,"['swear', 'bitches', 'looney', 'like', 'pic', '...', '&', ""i'm"", 'fucking', 'bitch', '😂', '😂', '😂']"
1,"['swear', 'bitches', 'nothing', 'worry', 'know', 'shut', 'fuck', '.']"
1,"['swear', 'dis', 'hoe', 'doinv', 'grown', 'n', 'sexy', 'challenge', 'look', 'like', 'lightskinned', 'gremlin', '.']"
1,"['swear', 'females', 'think', 'know', '...', 'bitch', 'know', 'intentions', 'think']"
1,"['swear', 'girls', 'good', 'pussy', 'think', ""that's"", 'answer', 'everything']"
1,"['swear', 'ion', 'see', 'broke', 'niccas', 'still', 'gettin', 'pussy', 'smh']"
1,"['swear', 'nobody', 'actually', 'cares', ""valentine's"", 'day', 'unless', 'single', '&', 'jaded', 'want', 'bitch', '.', '❌', '⭕', '️', '❌', '⭕', '️', '🌹']"
1,"['swear', 'nobody', 'complain', 'hoe', 'early', 'wake', 'go', 'work', '.', 'nobody', 'wakes', '2am', 'get', 'ready']"
1,"['swear', 'ta', 'god', 'nigga', 'deses', 'hoes', 'want', 'yrn', '...']"
1,"['swear', 'hoe', 'b', 'trying', '...']"
2,"['swear', 'people', 'cleaning', 'office', 'switch', 'side', 'trash', 'vs', 'recycling', 'cans', 'purpose', 'mess', '.']"
0,"['swear', 'anon', 'fags', 'go', 'protests', 'take', 'pictures', 'post', 'twitter', '.', '""', 'look', ',', '...', 'like', '""']"
1,"['swear', 'hoes', '*', 'aint', 'got', 'nothing', '*', '✌', '️', '😊', '🙏']"
1,"['swear', 'hoe', 'following', 'ever', 'since', 'went', 'break']"
1,"['swear', 'god', 'middle', 'club', 'making', 'wit', 'bitches', 'like', ""i'm"", 'tryna', 'film', 'romantic', 'comedy', 'somethin']"
1,"['swear', 'god', 'hit', '40', 'licks', ""i'm"", 'lil', 'b', ""i'm"", 'bitch', ""i'm"", 'dope', 'rob', 'bitch', '!']"
1,"['swear', 'god', 'hoes', 'look', 'like', 'take', 'exact', 'picture', 'everytime', '.', 'change', 'godamn', '.', '#ratchet']"
1,"['swear', ""y'all"", 'broads', 'new', 'bitch', 'every', 'month', '...', 'cant', 'even', 'get', 'one', 'girlfriend', '.', 'maybe', 'something', 'wrong']"
1,"['swear', ',', 'new', 'bitches', 'rap', 'wrap', '!', '!']"
1,"['take', 'bitch', 'home', 'give', 'long', 'dick']"
1,"['take', 'full', 'pride', 'ass', 'momma', 'blessed', '.', 'ridiculous', 'levels', '.', 'yellow', 'ass', 'got', 'back', 'years']"
1,"['take', 'notre', 'dame', 'still', 'trash', '.', 'http://t.co/frtmyhu7bl']"
1,"['take', 'shots', 'wit', 'chaser', 'get', 'bitches', 'chase', 'em']"
1,"['talk', 'bitches', 'like', 'really', 'care', '.']"
2,"['talked', 'birds', '...', 'fell', 'love', '..']"
1,"['tell', 'bitch', 'love', 'shit', 'fuck', 'somethin']"
1,"['tell', 'bitches', 'got', '.', '.', '(', 'ike', 'turner', 'syndrome', ')']"
1,"['tell', '5th', 'bitch', 'get', '6th', 'bitch', '7th', 'bitch', 'bring', '.']"
1,"['tell', 'baddest', 'hoes', 'beat', 'unless', 'gone', 'strip', '😁']"
1,"['tell', 'truuuooooth', '...', 'bitch', 'ugly', ',', 'yeah', 'aunt', ',', 'momma', '.', 'gone', 'lie', 'er', ',', 'bro', 'tell', 'truth', '.']"
1,"['tell', 'bitch', 'followback', '.', 'rts', 'saying', 'followback', '.', 'followback', '.', 'blocked', 'like', 'fuck']"
1,"['tell', 'u', 'tho', ',', '/', 'u', 'nigger', 'women', 'start', 'getting', 'cornrows', '...', 'mannn']"
1,"['text', 'ex', 'new', 'bitch', 'pussy', 'wetter']"
1,"['thincc', ""i'm"", 'pretty', 'average', 'bitch', 'ya', 'know', '😏']"
1,"['think', 'broke', 'rib', 'fell', 'ditch', ',', 'turning', 'pussy', '?', 'think', '.']"
1,"['think', 'figured', 'white', 'trash', 'americans', 'come', ':', 'rural', 'parts', 'europe', '.']"
2,"['think', 'found', 'normal', 'roommate', '!', 'praise', 'jesus', '!', 'current', 'ones', 'get', 'throats', 'slit', 'sleep', '!']"
1,"['think', 'gotta', 'accept', 'fact', 'bitches', 'gonna', 'hoes', 'til', 'around', 'age', '27', 'life', 'lot', 'easier']"
1,"['think', 'killed', 'chipmunk', 'son', 'bitch', 'fast', '.', 'need', 'check', 'tires', '.']"
1,"['think', 'read', 'worst', 'interview', 'ever', '.', 'lee', 'castro', 'one', '2', 'dope', 'bitches', '.', 'neither', 'one', 'two', 'belong', 'media', '.']"
2,"['think', ""i'll"", 'salad', 'bar', 'lunch', 'today', '.', 'gotta', 'make', 'birthday', 'brownies', 'somehow', '...', '#lasthurrahthendietstarts']"
2,"['think', ""i'll"", 'eat', 'brownie', 'pass']"
1,"['think', ""i'm"", 'bitch', 'tonight']"
2,"['think', ""i'm"", 'gonna', 'walk', 'around', 'house', 'free', 'bird', '.']"
1,"['think', ""i'm"", 'guy', 'period', 'today', '.', 'emotional', 'bitch', 'heh', 'heh', 'heh']"
1,"['think', 'lot', 'bitches', 'smile', 'selfies', 'breath', 'stinks', 'want', 'steam', 'front', 'cameras']"
2,"['think', 'fact', 'dinosaurs', 'evolved', 'birds', 'every', 'time', 'eat', 'chicken', '.', 'dinosaurs', 'delicious', '.']"
1,"['think', 'ai', 'havent', 'looked', 'cloud', 'whole', 'minute', 'cus', 'hoes', 'moving', 'fast', 'asf', 'rn', '.']"
1,"['think', 'dem', 'hoes', 'lahhh', 'regular', '...']"
1,"['think', ""y'all"", 'losing', ""y'all"", 'niggas', 'cuz', 'season', 'changed', ""y'all"", 'seasonal', 'hoes', '😭']"
0,"['think', 'dat', '@miss_facetious', 'called', 'nigger', '!', 'move', 'away', 'da', 'dark', 'side', 'mean', '?']"
1,"['think', 'every', 'bitch', 'wit', 'tongue', 'piercing', 'suck', 'dick', 'im', 'real']"
1,"['think', 'funny', 'hoes', 'talk', 'bout', 'faithful', '.']"
1,"['think', 'bitches', 'tryna', 'set', 'uuuuhhuuhhhhhp']"
0,"['think', 'nigga', 'retarded', 'g']"
1,"['think', 'women', 'forever', 'find', 'way', 'guy', 'thirsty', 'tho', 'feel', 'like', 'thier', 'pussy', 'value', '.', '.']"
1,"['think', 'fat', 'bitch', 'never', 'see', 'ya', 'body', 'tl', 'got', 'nothing', 'neck', ""avi's""]"
1,"['think', 'fuckin', 'wit', 'wrong', 'niggah']"
1,"['think', 'bad', 'mood', 'munching', 'hairy', 'pussy', '.']"
1,"['think', 'made', 'clear', 'hoes', ""ain't"", 'loyal']"
1,"['thought', 'love', 'bitch', 'core']"
1,"['thought', 'legal', 'beat', 'yo', 'hoe', '!']"
1,"['thought', 'bros', 'hoes', ',', 'guess', '😒']"
2,"['thought', 'albino', 'tho', '😳']"
1,"['thought', 'bitch', 'trynna', 'line', '😩']"
1,"['titty', 'wrecked', 'ya', 'bitch', '.']"
1,"['tld', 'hoe', '2', 'wrongs', 'dnt', 'make', 'rite', 'wanna', 'sing']"
2,"['told', '.', 'said', '""', 'bri', 'get', 'tweef', 'anyone', 'trash', '""', 'goes', 'tweefs', 'like', '6', 'freshman']"
1,"['told', 'mom', 'eats', 'cereal', 'ugly', '&', 'gon', 'say', '""', 'rude', 'little', 'bitch', '""', 'thought', 'let', 'bitch', 'know', '😂']"
1,"['told', 'bitch', 'idgaf', 'benz', ',', 'bitch', '!']"
1,"['told', 'chick', 'tell', 'truth', ',', 'realest', 'bitch', 'ever', 'met', 'show', 'proof']"
1,"['told', 'little', 'bitch', 'ass', 'nigga', ',', '""', 'look', 'like', ""i'm"", 'eat', 'gun', 'charge', '?', '""', ""i'll"", 'slap', 'hoe', 'ass', 'lawyer', '.']"
1,"['told', ""y'all"", 'going', 'shit', 'u', '.', '#', 'pussy', 'boy']"
2,"['took', '2', '""', 'rebel', 'vs', '.', 'yankee', '""', 'tests', '(', '40', 'questions', ',', 'accents', ',', 'word', 'usage', ')', 'scored', 'total', '%', '47.5', '%', 'rebel', 'vs', '.', '52.5', '%', 'yankee', 'southern', 'pa', '.']"
2,"['traveled', 'back', 'time', 'middle-earth', 'crept', 'enemy', '.', 'slit', ""hobbit's"", 'throat', 'reflex', 'vomited', 'trembling', 'hand', '.']"
1,"['treat', 'bitches', 'respect']"
1,"['tried', 'calling', 'sorry', 'ass', 'cousin', '@msparka1', '27th', 'bday', '.', 'hoe', ""ain't"", 'answer', 'like', 'always', '.', 'big', 'time', 'days', 'lol']"
1,"['try', 'get', 'back', 'anime', 'swear', 'every', 'show', 'revolves', 'around', 'either', 'teenage', 'girls', ',', 'boys', 'pussy', 'talk']"
1,"['try', 'pass', ',', 'get', 'carpool', 'passing', ""he's"", 'looking', 'like', ""i'm"", 'playing', 'game', 'waved', 'hi', 'idgaf', 'fuck', 'w', '/', 'bitch']"
1,"['turn', 'cassey', 'nasty', 'hoe', 'rihanna', 'classy', 'hoe']"
1,"['turn', 'bitches', 'gay', ',', 'think', 'bitches', 'fuck', 'like', '.']"
1,"['turned', 'bet', 'awards', '10', 'seconds', ',', 'got', 'witness', 'random', 'bitches', 'getting', 'drunk', ',', 'd-wade', 'dancing', 'r-kelly', '.']"
2,"['uploaded', '@youtube', 'video', 'http://t.co/8rle3jnr', 'goproud', 'makes', 'money', 'twinkie', 'crisis', 'free', 'market', 'spirit']"
2,"['uploaded', '@youtube', 'video', 'http://t.co/jhuuzpgr', 'update', 'uganda', 'anti-gay', 'bill', ':', 'freemasonry', ',', 'anglo-american', 'influence', ',']"
1,"['use', 'wanna', 'fuck', 'bitch', 'mo', '!']"
2,"['used', 'chug', 'vodka', 'orange', 'juice', '.', 'also', 'used', 'chug', 'vodka', 'gatorade', '...', 'used', 'chug', 'vodka', '.']"
2,"['used', 'get', 'grs', 'lot', ',', 'tho', '.', 'maybe', ""that's"", 'soles', 'cracked', 'much', '...', 'http://t.co/lrcb0vabig']"
2,"['used', 'picture', 'coming', 'wadi', 'fob', 'sharana', 'barrel', 'brandy', '@iiarwatch']"
1,"['used', 'think', 'bitch', 'bad', '...', 'moe', '!']"
1,"['wake', 'every', 'morning', 'wishing', 'bitch', 'would', '.']"
1,"['wan', 'mixtape', '...', '""', 'pussy', 'cinnamon', 'rolls', '""']"
1,"['wanna', 'apologize', 'bitch', 'day', '..', 'way', 'emotions', 'set', '..']"
1,"['wanna', 'around', 'bitches', '&', 'fun', '😬']"
1,"['wanna', ""someone's"", 'bitch', 'ass', 'boyfriend', 'right', '.', 'head', 'playin', 'games', 'ya', 'boi']"
1,"['wanna', 'buy', 'bitch', 'every', 'bag']"
1,"['wanna', 'cut', 'hair', ""i'm"", 'busy', 'bitch', '.']"
1,"['wanna', 'eat', 'fuck', 'u', 'talking', 'bout', 'bitch', '!']"
1,"['wanna', 'experience', 'late', '30s', '&', 'early', '40s', 'pussy']"
1,"['wanna', 'get', 'hoe', 'arm', 'diamond', 'coming', 'cloud', '..', '☁', '️', '💎', '#riprick', 'http://t.co/kdy74ohutw']"
2,"['wanna', 'go', 'trash', 'talk', 'concert']"
1,"['wanna', 'see', 'ass', 'clapping', ',', 'legs', 'shaking', ',', 'wan', 'see', 'bitch', 'get', 'head', 'fa', 'dese', 'beats', '...']"
2,"['wanna', 'try', 'pot', 'brownies', '.']"
2,"['want', 'oreos', '!', '!', 'help']"
2,"['want', 'cowboy', 'killer']"
2,"['want', 'four', 'loco', 'right', 'chug', 'go', 'straight', 'sleep', '.']"
1,"['want', 'girl', 'whose', 'pussy', 'smells', 'like', 'tuna']"
2,"['want', 'slope', 'job', 'get', 'away', 'everything', 'two', 'weeks', '.', 'hate', 'around', 'people', 'unless', 'friends', '.']"
1,"['want', 'hoes', 'back']"
1,"['want', 'coon', 'ass', 'girl', 'lol']"
1,"['want', 'bitch', 'answer', 'ex', 'calling', ',', 'dick', 'mouth']"
1,"['want', 'one', 'ae', 'yous', 'start', 'something', 'tbh', ',', 'yous', 'aw', 'pussy', '#shame']"
2,"['want', 'cookies', ',', 'brownies', 'ice', 'cream', '.', '😋']"
1,"['want', 'fire', 'crackers', 'baby', 'ass', 'fire', 'works', ',', 'az', 'fire', 'crackers', '?', '?', '?']"
2,"['want', 'monkey', 'bread', '😩', '🙌']"
2,"['want', 'monkey', 'bread', '.']"
1,"['want', 'independent', 'soon', '.', 'like', 'depending', 'people', '.', 'makes', 'feel', 'like', 'bitch', '.']"
1,"['want', 'beat', 'bitches', 'ass', 'soooo', 'bad']"
2,"['want', 'go', 'pumpkin', 'patch', 'love', 'birds', 'make', 'date', 'rest', 'us', 'uncomfortable', '.']"
1,"['want', 'paint', 'faggot', 'paint', '...']"
1,"['want', 'square', 'hoes', '.']"
1,"['want', 'yo', 'bitch', 'go', 'get', 'smashed', 'er', 'let']"
1,"['huge', 'tomboy', '.', 'like', ',', 'barbies', ',', 'ninja', 'turtles', 'needed', 'bitches', '.', '#truth']"
1,"['made', 'nicca', 'young', 'nicca']"
2,"['accused', 'never', 'taking', 'full', 'front', 'face', 'shot', ',', 'one', '.', 'slant', 'angle', 'nothing', '.', ':)', 'http://t.co/ycuvypv1n0']"
1,"['red', 'light', 'decatur', '&', 'lake', 'mead', '&', 'bitch', 'knew', 'happy', 'see', '😂', 'like', 'bitch', 'finna', 'get', 'passenger', 'seat']"
1,"['bf', 'grandma', 'house', 'today', 'goin', 'old', 'albums', 'grandpa', 'naked', 'pics', 'side', 'hos', '50', ""'"", '😂', '😩']"
1,"['damn', 'near', 'flossing', ""bitch's"", 'tampon', 'string', '.', 'awful', '“', '@taecocky', ':', 'anything', 'stopped', 'eating', 'pussy', '?', '?', '”']"
1,"['eating', '&', 'mom', 'gon', 'say', '""', 'damn', 'calm', '""', 'tf', 'bitch', 'calm']"
1,"['feelin', 'week', 'agoooo', ',', '?', 'silly', 'hoe', '...', 'silly', 'hoe', '💯', '💯', '✋']"
2,"['flying', 'slope', 'rammed', 'small', 'asian', 'boy', ',', 'kid', 'got', 'like', 'champ', 'walked']"
1,"['getting', 'business', 'chasing', 'bitches']"
1,"['given', 'number', 'mean', 'joe', 'greene', 'high', 'school', 'never', 'tough', 'son', 'bitch', '.', '#respect']"
1,"['gonna', 'put', '“', 'wanna', 'eat', 'pussy', 'like', 'saiyan', '”', 'mentions', '’', 'savage', 'enough', '.']"
1,"['grown', 'time', 'turned', '16', 'wit', 'grandma', 'nigguh']"
1,"['gunna', 'eat', 'pussy', ""i'm"", 'diet', '!']"
2,"['love', 'charlie', '😩']"
1,"['9', 'grade', 'bitch', 'said', 'something', 'went', 'momma', '.', 'like', '""', ""i'm"", 'adopted', '""']"
1,"['club', 'good', 'lookin', 'bitch', '. ..', 'gold', 'teeth', 'tho', '.', 'confused', 'smh']"
2,"['informed', 'bird', '(', 'pheonix', ')', 'today', 'could', 'find', 'physical', 'image', 'of.all', 'paintings.mythological', 'extinct', '?']"
1,"['kidding', 'guys', 'hoes', ',', 'let', '@lov3tadaisha', 'lie', ""y'all"", '.']"
1,"['literally', '""', 'trappin', '""', 'drake', 'dropped', '""', 'take', 'bitch', 'nigga', ',', ""that's"", '!', '""', 'line', '.', 'taste', 'hennessey']"
1,"['lookin', 'like', '😳', 'dem', 'niccas', 'told', 'dat', 'shit']"
1,"['playing', 'music', 'kitchen', 'mom', 'keeps', 'asking', 'tony', '""', 'give', 'bitch', 'heart', 'rather', 'purse', '?', '""']"
1,"['smoking', 'blunt', 'outside', 'nasty', 'country', 'bitches', 'jumped', 'lake', ',', 'naked', '😂', '😂', '😂', 'lake', 'nasty', 'fuck', '😷']"
1,"['pussy', 'back', 'lol', 'like', 'crazy']"
2,"['told', 'never', 'fold', '&', 'never', 'sell', 'sole']"
1,"['trying', 'fuck', 'something', 'today', 'bitch', 'want', 'lie', 'talking', 'bout', 'brother', 'phone', '.', 'lmfao', 'feel', 'played', '.']"
1,"['bitch', 'mustash', 'year', 'half', '?', 'wtf', 'wrong', 'itch']"
1,"['working', 'hard', 'bitch', 'today', ',', 'deserve', 'reward', '.']"
1,"['born', 'last', 'night', 'know', 'hoes', ""ain't"", 'right']"
1,"['born', 'last', 'night', ',', 'know', 'hoes', ""ain't"", 'right']"
1,"['born', 'lastnight', ',', 'know', 'theses', 'hoes', ""ain't"", 'right', '👐']"
0,"['calling', 'faggot', ',', 'one', 'lol', '.']"
1,"['watched', 'one', 'bitch', 'holding', 'camera', 'said', '""', 'yall', 'need', 'hurry', '...', ""battery's"", 'die', '!', '""', 'nooooo', '!']"
1,"['well', 'fuck', 'yu', 'bitch', '!']"
1,"['went', 'smart', 'car', 'bitch', 'smart', 'lips', '.']"
2,"['went', 'outside', 'got', 'mad', 'bc', 'weather', 'trash']"
2,"['went', 'see', 'leave', ',', 'movie', 'theater', 'tables', 'real', 'food', '!', 'fun', '.', 'ordered', 'brownie', 'dessert', '.', ':p']"
2,"['wept', '#thurmanmunson', 'died', ',', 'weep', '35', 'years', 'later', '.', '#captain', '#yankees']"
1,"['beat', 'bitch', 'ass', 'tf']"
1,"['eat', 'hoes', 'alive', '💯', '💯', '💯', '😷', 'http://t.co/r4lw4kkfr1']"
1,"['literally', 'never', 'get', 'home', ',', 'shit', 'retarded']"
1,"['leave', 'nigga', 'bitch', '#idgt', '😎', '💯', '👊', 'http://t.co/exjvkjcxez']"
